title,author,date,text,url,news source,political affiliation
Puerto Rico Governor loses support of mayors as debt crisis bites,Nick Brown,11/25/15,"As Puerto Rico’s debt crisis takes its toll on the U.S. territory’s economy, Governor Alejandro Garcia Padilla is losing support within his own party, increasing the chances he won’t seek reelection next November. His public approval ratings are dire ,just 12 percent in a recent poll by newspaper El Nuevo Dia ,but more detrimental to his campaign plan is the growing number of mayors and other local politicians from his Popular Democratic Party (PPD) who have deserted him. Support from such officials in Puerto Rico’s towns is crucial for effective governance. The governor’s struggles are good news for the main opposition party, the New Progressive Party (PNP), which in turn may favor holders of the Caribbean island’s $72 billion in debt, including foreign creditors. PNP gubernatorial candidates, who include Pedro Pierluisi, Puerto Rico’s representative in Congress, and Ricky Rossello, the son of a revered exgovernor, have said they support trying to pay back the island’s creditors, while Garcia Padilla has called the debt “unpayable” and called for concessions from those who hold it. “Creditors would have higher priority in the minds of a PNP candidate,” said Height Securities analyst Daniel Hanson, who is closely following Puerto Rico’s debt crisis. But the island’s “budget would likely sustain more cuts,” he said. Garcia Padilla’s predecessor as governor, the PNP’s Luis Fortuno, reduced the government’s workforce by about 15 percent. Garcia Padilla has added some jobs, Hanson said. UPHILL BATTLEGarcia Padilla is scheduled to meet with his party’s mayors’ association ,the most influential party faction ,on December 5, according to mayors interviewed by , and they speculate he will announce his decision very soon after that. Candidates have until December 31 to register. Investors are optimistic about the possibility of a change in the island’s leadership, debt traders said. “A lot of people are waiting on a new administration to negotiate terms,” said Ben Eiler, managing partner at First Southern Securities in Puerto Rico, which trades Puerto Rican debt. “I’d welcome and look forward to a change. ”These are particularly tough times to govern Puerto Rico. The island, with a population of 3. 5 million, has a 45 percent poverty rate. Analysts at Moody’s say the island could default on at least some of a $355 million payment due December 1. Getting help from Washington is seen as an uphill battle, though the U.S. Treasury has recommended changing certain laws to treat Puerto Rico more equitably to U.S. states. Political status is the key dividing issue in Puerto Rico, with the PNP favoring the territory seek to become a U.S. state, and the PPD opposed. Pierluisi has said he would hold a federallyfunded ballot on the question in 2017. MAYORS HOLD THE CARDSUnder Puerto Rico’s electoral system, all political offices are contested on the same day, every four years. With voter turnout rates averaging 80 percent since 2000, whichever party is stronger on election day is likely to enjoy four years of control throughout all levels of government. As a result, weak governors tend to face internal pushback from other elected officials in the ruling party, particularly mayors. Unlike in the U.S. , all Puerto Rican municipalities elect mayors, who can function almost like local campaign branches for governors they support. Mayors in the PPD say Garcia Padilla has done a poor job of communicating and collaborating with them, and missed opportunities to gain their support for a second term and bolster his image in the process. “He could have used the mayors as allies,” said Isidro Negrón Irizarry, PPD mayor of San German, Puerto Rico’s secondoldest town, near its southwestern corner. “He mistakenly sees us as a burden. ”Negrón Irizarry wants an alternative PPD candidate to stand next November. Garcia Padilla’s spokesman, Jesus Manuel Ortiz, said in a statement that the governor has “invested a great deal of time and energy into building productive relationships with Puerto Rico’s mayors,” and is in “constant communication with the island’s mayors”. The governor’s current fiscal turnaround proposal, which would cut $300 million in aid to municipalities by 2020, has increased tension in some of his mayoral relationships. Some have accused Garcia Padilla of failing to seek input from the towns. With business sparse and storefronts vacant in many of Puerto Rico’s rural communities, municipal governments are among the island’s largest employers. Carlos Delgado Altieri, the PPD mayor of Isabela, along the northwestern coast, says 40 percent of his town’s budget ,some $7 million ,comes from the central government to fund operations. Cuts could mean reduced hours for its 650 workers, and could jeopardize Isabela’s municipal bond payments, he said. Southeastern Patillas’ municipal government needs only 175 of the 450 employees it currently employs, PPD Mayor Norberto said. But with no viable private businesses to scoop up fired workers and unemployment already above 20 percent, he said he won’t consider layoffs. Garcia Padilla has faced internal revolts before. His plan to close a revenue gap by imposing a valueadded tax and raising the sales tax was resisted by a faction of his own party, who engineered an eventual reduction in the tax rate. Our Standards: The Thomson  Trust Principles.",https://www.reuters.com/article/usa-puertorico-election-idUSL1N13K1RT20151125,Reuters,Neutral
Carson endorses statehood for Puerto Rico at island rally,Nick Brown,11/9/15,"Republican presidential candidate Ben Carson endorsed U.S. statehood for Puerto Rico on Sunday, citing its “very strategic” location for military defense. Ben Carson gives a speech at a 'Building the New Puerto Rico' event in Fajardo, Puerto Rico, November 8, 2015.  REUTERS/Alvin Baez . SAP is the sponsor of this coverage which is independently produced by the staff of  News Agency. Speaking at a convention for Puerto Rican gubernatorial candidate Ricardo Rossello, a member of the island’s prostatehood party, Carson said he “would be incredibly honored and delighted for Puerto Rico to be the 51st state. ”“One thing I’ve found when I have come to Puerto Rico is extremely friendly people,” the 64yearold retired neurosurgeon said, adding that “we have probably more patriotic Puerto Ricans than almost any other state. ”Statehood is a central political issue in Puerto Rico, a U.S. territory whose two main parties are the prostatehood PNP and procommonwealth PPD, each of which have Democrats and Republicans within their ranks. The island’s fate has also made it onto U.S. presidential candidates’ agendas because Puerto Ricans can vote in presidential primaries ,though not general elections ,and because Florida, a key swing state, is home to nearly 1 million Puerto Ricans. Carson has found little support among Republicans in Puerto Rico, who mostly favor candidates Jeb Bush and Marco Rubio, both of whom have endorsed statehood for the U.S. commonwealth. Carson called Puerto Rico “very strategically located for the defense of America, right near Cuba. ”“We have the Chinese already coming in and infiltrating the Caribbean,” he said. “We also have to recognize that we have global jihadists who are trying to destroy us. We need unity. ”Carson, neck and neck with Donald Trump atop Republican polls, spoke for about five minutes without addressing recent headlinegrabbing allegations that he misrepresented facts surrounding a scholarship offer to the U.S. Military Academy at West Point, and fabricated details of a violent exchange with a friend as a child. Those supporting statehood reason that inclusion for Puerto Rico in the U.S. would provide equal treatment on issues like federal Medicaid and Medicare reimbursements, while those against are wary of risking the island’s independence and cultural identity. With Puerto Rico facing a $72 billion debt load and a roughly 45 percent poverty rate, Governor Alejandro Garcia Padilla of the procommonwealth Popular Democratic Party, faces historically low approval ratings and strong challenges in next year’s election from statehood candidates such as Rossello and Puerto Rico Resident Commissioner Pedro Pierluisi. Carson’s trip to Puerto Rico was seen as an effort to push himself onto the agenda there. A person close to Rossello’s campaign told  on Saturday that Carson was not invited by the campaign, but sought to be allowed to speak in the days leading up to the rally. Indeed, Rossello’s rally was an unexpected choice for Carson. Rossello is a Democrat, and his running mate, Puerto Rican House minority leader Jenniffer Gonzalez, is a Republican who supports Bush. Rossello, 36, has lit a fire in some voters with a zealous, energetic and youthful persona. He is the son of former Puerto Rico Governor Pedro Rossello, who governed in the 1990s during relatively prosperous times. (Reporting by Howard Schneider; Editing by Alan Crosby)SAP is the sponsor of this coverage which is independently produced by the staff of  News Agency. Our Standards: The Thomson  Trust Principles.",https://www.reuters.com/article/us-usa-politics-carson-idUSMTZSAPEBB8IJ5WL020151109,Reuters,Neutral
Control board best way to help Puerto Rico fiscal reform -official,Reuters Staff,10/26/15,"Puerto Rico’s top legal official urged the U.S. commonwealth’s legislature on Monday to adopt a bill proposing a control board to oversee the government’s finances, calling it the best way to show creditors a commitment to resolve its fiscal problems. Testifying at a joint hearing of Puerto Rico’s House Judiciary and Treasury Committees, Justice Secretary Cesar Miranda said the board, which is part of a broad economic turnaround plan by Governor Alejandro Garcia Padilla, would show the island was serious about fiscal responsibility. “This measure is necessary to communicate to constituents and our creditors that Puerto Rico is committed to maintaining responsible management of its finances,” Miranda said in written testimony ahead of his remarks, translated from Spanish. The board would “boost the economic development of the island while ensuring the wellbeing of the general citizenship,” and would not infringe on the island’s constitution or the powers of its legislature, he said. The board is part of a bill Garcia Padilla introduced earlier this month to turn around Puerto Rico’s economy, which is struggling to service $72 billion of debt. Miranda was part of a task force Garcia Padilla created in June to draft the proposal. The proposal also includes spending reforms and reduced payouts to bondholders. Many facets of the plan would need legislative approval, and the testimony on Monday addressed only the fiscal control board. Garcia Padilla will also introduce legislation this week to improve the finances at PREPA, Puerto Rico’s heavily indebted power utility, Jesus Manuel Ortiz, Puerto Rico’s government affairs secretary, said on Monday. PREPA (Puerto Rico Electric Power Authority), with more than $8 billion in debt, is trying to hash out restructuring agreements with creditors, who have demanded reforms at the agency. Separately on Monday, the city of San Juan, Puerto Rico’s capital, struck a deal with the U.S. Department of Justice and the U.S. Environmental Protection Agency to invest $180 million to upgrade its storm sewer systems. The settlement, subject to approval by a federal court in Puerto Rico, resolves litigation over San Juan’s discharges of raw sewage and other pollutants into the San Juan Bay Estuary, the Martin Pena Canal and other water bodies, the Justice Department said. (Reporting by a contributor in San Juan; Writing by Nick Brown in San Juan; Editing by Daniel Bases and Richard Chang)Our Standards: The Thomson  Trust Principles.",https://www.reuters.com/article/usa-puertorico-reform-idUSL1N12Q1P120151026,Reuters,Neutral
Puerto Rico faces humanitarian crisis without federal action: Treasury,Megan Davies,10/22/15,"U.S. Treasury Secretary counselor Antonio Weiss warned that Puerto Rico faces a humanitarian crisis without federal action, as he appealed to Congress to help the debtridden U.S. territory, in comments to a Senate committee hearing on Thursday. Puerto Rico, a U.S. territory home to 3. 5 million, is buckling under $72 billion in debt and a 45 percent poverty rate. With financial creditors resisting reductions to debt payments and political gridlock threatening proposed spending reforms, some Puerto Rican leaders have called on the U.S. government to step in. Weiss said that without action by Congress, Puerto Rico’s crisis would escalate and reiterated that the Obama administration’s policies were “not a bailout” for the island. He repeated the key points of a plan released by the Treasury on Wednesday, saying Congress should provide tools for Puerto Rico to restructure its liabilities, increase Medicaid support and boost economic growth through tax credits. A key element of Treasury’s proposal is its endorsement of extending bankruptcy protections not only to Puerto Rico’s public agencies, but to the island’s government itself ,a notion championed by some Puerto Rican leaders but seen as too radical to be politically practical. Cities, towns and municipal agencies can file for under the U.S. Chapter 9 bankruptcy code, while states cannot. Puerto Rico is exempt from Chapter 9 because it is a commonwealth. “Bankruptcy is not a bailout,” Weiss said, according to testimony released ahead of his remarks. “Allowing Puerto Rico to resolve its liabilities under the supervision of a bankruptcy court involves no federal financial assistance whatsoever. Instead, bankruptcy requires shared sacrifice from both Puerto Rico and its creditors. ”Our Standards: The Thomson  Trust Principles.",https://www.reuters.com/article/us-usa-puertorico-treasury-idUSKCN0SG1TB20151022,Reuters,Neutral
New York Governor Cuomo pledges healthcare help to Puerto Rico,Nick Brown,9/8/15,"Puerto Rico, whose leaders have complained of unequal federal treatment on healthcare, may get some help from the state with the most Puerto Rican citizens outside the island itself ,New York. New York Governor Andrew Cuomo visited the U.S. commonwealth on Tuesday, presenting a plan to assist Puerto Rico in seeking federal investment to overhaul its healthcare system, and to pressure the U.S. government to change healthcare funding formulas. As Puerto Rico struggles under $72 billion in debt, its fate has become a talking point for many U.S. politicians, especially in New York and Florida, which have high Puerto Rican voting constituencies. Cuomo, who led a delegation of New York leaders to the Caribbean island, said in a Tuesday statement the trip was “about fighting to achieve fairness and parity for Puerto Rico,” whose 3. 5 million residents are ineligible for the federal health insurance exchange, even as insurers on the island pay $1. 85 million a year in Affordable Care Act taxes. Leaders in New York, home to more than 1 million Puerto Ricans, will pressure federal officials to change funding formulas and to replenish the island’s healthcare block grant, Cuomo said. New York Department of Health officials will help Puerto Rico form a plan to transform its healthcare delivery system, as New York did in 2011, as part of an application to the federal government for money to help with the overhaul, Cuomo added. Puerto Rico Governor Alejandro Garcia Padilla, who invited Cuomo to the island’s capital, San Juan, said in the statement, “The fiscal sustainability of Puerto Rico depends in no small part on Washington providing equitable healthcare treatment. ”Healthcare represents some 20 percent of a Puerto Rican economy saddled with $72 billion in debt. Presidential candidates Hillary Clinton and Marco Rubio visited Puerto Rico on Friday, with Clinton, a Democrat, addressing a healthcare panel and citing the “unfortunate legacy of inconsistent” and “inequitable treatment of healthcare” on the island. New York City Council Speaker Melissa MarkViverito, a Puerto Rican and a member of Cuomo’s delegation, said she believes the New York governor’s plan is politically attainable. In an interview on Tuesday, she cited the high Puerto Rican population in Florida, a key battleground state in next year’s presidential election. “If the president can make this a priority, if we can get this discussed in budgeting debates ,we just have to be united. ”",https://www.reuters.com/article/usa-puertorico-healthcare-idUSL1N11E28120150908,Reuters,Neutral
Factbox: Geographical changes for Puerto Rico's population,Reuters Staff,9/3/15,"Puerto Rico is getting attention from 2016 presidential hopefuls, who are making early stops in the U.S. territory, likely in part because of the fastgrowing number of Puerto Ricans living in the key battleground state of Florida. Here are some statistics about where Puerto Ricans live in the United States. * The number of Puerto Ricans among the U.S. states significantly outnumbers that on the island itself, according to Census data. In 2013, there were 5. 1 million Puerto Ricans in the states and the District of Columbia versus 3. 5 million living on the island. * The largest population of Puerto Ricans among the U.S. states is in New York, with 1. 1 million. Then comes Florida with 987,663; New Jersey with 478,439; Pennsylvania with 418,792, Massachusetts with 283,568; Connecticut with 269,607; California with 215,653; Illinois with 196,359, Texas with 157,011 and Ohio with 104,623. * The population of Puerto Ricans in swingstate Florida has doubled in little more than a decade, increasing from 482,027 in 2000, or 3 percent of the state’s population, to 987,663, or 5 percent in 2013, according to Census data. * The population of Puerto Ricans in battleground state Ohio has increased from 66,269 in 2000, or 0. 6 percent of the population, to 104,623 in 2013, or 0. 9 percent. * The increase in the number of Puerto Ricans of 342,423 in Florida since 2005 is almost neckandneck with the increase of 348,985 in the number of Cubans, the state’s largest Hispanic or Latino group with 1. 3 million people. * Census data from 20092013 showed the biggest concentration of Puerto Ricans in Florida is in Orange County, where around 160,000 people live and where the city of Orlando is located. * According to separate Census data, 6,256 people moved from the San JuanCarolinaCaguas metro area region in Puerto Rico to the OrlandoKissimmeeSanford, Florida metro area in the last year.",https://www.reuters.com/article/us-usa-election-puertorico-factbox-idUKKCN0R32HF20150903,Reuters,Neutral
FDIC ready to act on Puerto Rico banks if needed -letter,Megan Davies,8/21/15,"Puerto Rico’s FDICinsured banks are well capitalized but the Federal Deposit Insurance Corp stands ready to act if one should become insolvent, according to a letter sent to Congressman Sean Duffy, chairman of a Financial Services subcommittee who had inquired about their health. Puerto Rico’s Governor Alejandro Garcia Padilla shocked investors in June when he said the island’s debt, totaling $72 billion, was unpayable and required restructuring. The island has been in recession for nearly a decade. “Our committee has jurisdiction over banks . . . and we have been working on the safety and soundness concerns of Puerto Rico banks,” said Duffy, who is separately working on a proposal to look for solutions to Puerto Rico’s problems with possible ideas including using a financial control board. Duffy requested in an Aug. 4 letter that the U.S. regulator detail how it was addressing potential issues among the island’s banks. The FDIC is “closely monitoring the fiscal and economic situation in Puerto Rico and assessing the potential impact on individual institutions,” said an Aug. 18 letter from FDIC chairman Martin Gruenberg, provided by Duffy’s office. The FDIC confirmed its authenticity. Beginning in September 2013, the FDIC held regular discussions with the banks it supervises about their holdings of Puerto Rico debt and “observed a decline in the exposure over time. ”The five FDICinsured Puerto Rico banks ,Banco Popular de Puerto Rico, Banco Santander Puerto Rico, FirstBank Puerto Rico, Oriental Bank and Scotiabank de Puerto Rico ,had $442 million exposure to Puerto Rico government securities in September 2013. That fell to $240 million as of June 30. The banks are well capitalized, the letter said, and the FDIC stands ready to “ensure the orderly, least costly resolution of failed insured depository institutions should one of them become insolvent. ”Duffy, a Republican from Wisconsin, also said he is working on broader ideas for a draft proposal to address solutions for Puerto Rico. Ideas could include a financial control board, an idea proposed in June by Republican Congressman Jeffrey Duncan, and Duffy is examining the possible impact of lifting the Jones shipping Act. The Jones Act requires ships carrying goods from one U.S. port to another to be built in the United States. He did not rule out supporting extending Chapter 9 bankruptcy protection for Puerto Rico entities, currently a Democratsupported proposal, but would like to see it part of wider reforms. “We have to come up with solutions that help the Puerto Rico people,” said Duffy. “It’s incumbent upon Republicans to engage on this issue. ” (Reporting by Megan Davies; Editing by Bernard Orr)Our Standards: The Thomson  Trust Principles.",https://www.reuters.com/article/usa-puertorico-banks-idUSL1N10W1HJ20150821,Reuters,Neutral
Puerto Rico seeks U.S. help as drought impact worsens,Jessica DiNapoli,8/12/15,"As the effects of a drought in Puerto Rico grow more severe, the commonwealth’s representative in Congress has called on the U.S. Department of Defense to provide assistance to the island. Puerto Rico’s Resident Commissioner Pedro Pierluisi in a letter dated Tuesday asked the department to create a task force to identify what it can do to replenish the island’s depleted reservoirs or to bring water directly to communities suffering most from the drought. “I want to make sure every possibility is explored given the worsening drought conditions and water rationing we are facing in Puerto Rico,” Pierluisi said in a prepared statement. The U.S. Drought Monitor reported that 20 percent of Puerto Rico’s total land area is currently experiencing “extreme” to “exceptionally extreme” drought, according to Pierluisi’s letter. In early May, the monitor said some of the island’s municipalities were under moderate drought, according to the Puerto Rico Aqueduct and Sewer Authority (PRASA). Around this time, PRASA began rationing water in some parts of the island. The severe lack of rain is another blow to Puerto Rico as it struggles to restructure some $72 billion in debt. According to Pierluisi’s letter, the island’s Department of Education announced that because of water rationing, schools affected by the drought will operate only Monday through Thursday and with a shortened school day. Some school breakfasts are at risk of being canceled and lunches may be reduced or modified when the schools do not have water, he wrote. “A child should not have to go hungry or be denied a meal because of drought beyond their control,” Pierluisi said in a statement. Last month, the U.S. Department of Agriculture named several Puerto Rico municipalities as disaster areas, giving them access to emergency loans to make up for crop and livestock losses stemming from the drought.",https://www.reuters.com/article/us-usa-puertorico-drought-idUSKCN0QH20X20150812,Reuters,Neutral
"Puerto Rico tourism industry lags rivals, offers little relief from debt crisis",Jessica DiNapoli,7/27/15,"Puerto Rico may sport palm trees, pristine beaches and glorious weather but its tourism industry is losing out to rival Caribbean islands ,and that is holding the U.S. territory back at a time when its deeply troubled economy most needs a fillip. A view of the empty swimming pool and the outside of the luxury Normandie Hotel, closed since 2008, in San Juan, Puerto Rico, July 18, 2015. Puerto Rico may sport palm trees, pristine beaches and glorious weather but its tourism industry is losing out to rival Caribbean islands ,and that is holding the U.S. territory back at a time when its deeply troubled economy most needs a fillip. REUTERS/Alvin BaezHoteliers blame a variety of issues for Puerto Rico lagging in both the growth of visitors and hotel rooms: mandatory staff perks, high construction and electricity costs, as well as plenty of red tape. And those problems may increase as the island’s government and the agencies it controls are struggling with a massive debt burden that could lead to default as early as this week. There is a danger that tax increases and other measures prompted by the crisis could drive hotel costs higher, even though the government supports tourism through tax breaks and credits. Rick Newman, who owns and operates the Verdanza Hotel in the popular beachside tourist strip of Isla Verde, says it is difficult to be competitive against rivals in the Caribbean, such as Cuba or the Dominican Republic, when labor costs in Puerto Rico are so much higher. “They pay the person for the week what it costs me for the day,” Newman said. The U.S. federal minimum wage of $7. 25 an hour applies to Puerto Rico, meaning that a worker doing a 40hour week will get about $290. Workers at allinclusive resorts in the Dominican Republic run by AMResorts are paid less than $60 a week, according to Gonzalo Del Peon, the company’s president. In communistruled Cuba, average weekly wages are a lot lower ,just $4 based on government documents provided by the United Nations ,though in reality the figure may be a bit higher and Cuban workers get a lot of government benefits. The number of tourists visiting Puerto Rico has barely budged from around 3. 2 million reported almost 20 years ago, while both the Dominican Republic and Cuba have seen demand surge ,more than doubling to 5. 1 million and more than tripling to 3 million a year, respectively. Cuban tourist arrivals were up another 15 percent in the first quarter of this year. Del Peon said AMResorts chose not to invest in Puerto Rico four to five years ago after seeing weak potential for returns on investment because of the high costs and middling room rates. The total cost to develop a room in Puerto Rico would run about 30 percent higher than the $200,000 to $250,000 AMResorts spends on average in other parts of the Caribbean, Del Peon said. And labor costs ,judging by the financials from a resort the company runs in another territory with the U.S. minimum wage, St. Thomas in the U.S. Virgin Islands ,can eat up 45 percent of revenue against 1820 percent elsewhere in the region. “The return on investment with additional operational costs is really challenging unless the market is willing to pay more,” he said. Employers are also obligated to pay workers in Puerto Rico perks such as mandatory Christmas bonuses up to a maximum of $600, while they are banned from asking them to work split shifts, important in hospitality when employees may only be needed during meal times, said labor attorney Radames Torruella of Puerto Ricobased McConnell Valdes. A report by former IMF economists released last month, which details the island’s fiscal and economic problems, identifies labor regulations as a major obstacle blocking economic development. “As of today, the tourism industry is estimated at around 6 percent of GDP,” said Mari Jo Laborde, chief marketing officer for the Puerto Rican Tourism Company, a governmentrun tourism promotion agency. “Our goal is to take that to at least 8 percent. ”Slideshow ( 5 images )By comparison, tourism contributes 27 percent of Jamaica’s GDP and 16 percent to the Dominican Republic, according to the World Travel & Tourism Council. HOTEL ROOMS STATICIn the 1970s, Puerto Rico had about 9,000 hotel rooms, while Jamaica had about 6,600, and the Dominican Republic 1,600, according to a World Bank report. Today, the Dominican Republic has about 60,000 hotel rooms, and Jamaica has around 20,000, according to tourist board annual statistics, while Puerto Rico has only 15,000. Puerto Rico instead diversified its economy to focus on manufacturing, but that sector has struggled since U.S. federal tax incentives expired in 2006. The Puerto Rico Tourism Company is seeking to fight back with a plan to add 5,000 hotel rooms by 2020, Laborde said. Officials also say that a marketing campaign launched in late 2013 ,based on the description of Puerto Rico as “The AllStar Island” ,showed some signs of success with an increase in tourism spending recorded since then. Puerto Rico’s luxury hospitality sector has also recently attracted some investment. Newman is building a new Four Seasons resort, and a RitzCarlton Reserve opened recently. Hedge fund manager John Paulson has also been investing in opulent hotels. And one bright spot in tourism development has been Puerto Rico’s pursuit of cruise ship visitors. Their numbers have been rising, reaching 1. 5 million in the last fiscal year, up from 1. 2 million in the previous year, said Ingrid Rivera Rocafort, executive director of the Puerto Rico Tourism Company. While they aren’t as lucrative for the island as holiday makers who stay in a hotel, Rivera Rocafort says that once they get a taste for Puerto Rico they do return. Still, it isn’t only more costefficient competition from the Caribbean that Puerto Rico has to worry about. Electricity rates in Puerto Rico are among the highest in the U.S. , putting the island at a disadvantage to a place like Florida, where they are much lower. That is largely because the governmentcontrolled Puerto Rico Electric Power Authority is reliant on imported oil. When oil spikes, “you basically operate in negative numbers,” the hotel owner and operator Newman said, forcing him to cut costs, including staff, whose ranks have fallen to about 130 from 165 in the past fivetosix years. To be sure, as the oil price has plunged in the past year, Newman has enjoyed a partial reprieve from punishing electricity bills, and he is using the extra cash to make upgrades at the Verdanza. But he still faces other high charges – his water bill has climbed to about $20,000 a month. And while utility charges can also be high on other islands in the Caribbean, higher room rates elsewhere often compensate. In Puerto Rico, the average hotel room could be booked for $188. 53 per night last year, while rooms in Aruba and Jamaica were $90 and $20 more, according to STR, a hotel research company. The potential lift of the ban on most U.S. domestic travel to Cuba could hurt American tourism in Puerto Rico, which is currently the source for about 90 percent of visitors. The Caribbean Hotel & Tourism Association expects Americans will flood into Cuba, possibly bypassing the U.S. territory. AMResorts does not see enough happening to create attractive opportunities in Puerto Rico, Del Peon said. Without more investment in marketing and hotel improvements, “it becomes this vicious cycle,” he said. For a graphic view of Puerto Rico’s tourism industry vs some major rivals, see:reut. rs/1Kpknjz",https://www.reuters.com/article/us-usa-puertorico-tourism-insight-idUSKCN0Q11AN20150727,Reuters,Neutral
U.S. shippers push back in battle over Puerto Rico import costs,Rory Carroll,7/9/15,"Tensions over a 95yearold shipping law have reignited after Puerto Rico’s governor said it has contributed to the island’s dire fiscal situation, a charge met with fierce resistance from the U.S. shipping industry but support from some oil companies and economists. Puerto Rico's Governor Alejandro Garcia Padilla delivers his state of the Commonwealth address at the Capitol building in San Juan, Puerto Rico April 30, 2015.  REUTERS/Alvin BaezIn a speech on June 29 outlining Puerto Rico’s $72 billion debt burden, Governor Garcia Padilla called for the island to be exempted from the Jones Act, which requires ships carrying goods from one U.S. port to another to be built in the United States, have U.S. owners and be mostly staffed by U.S. crews. Because it is an island, Puerto Rico relies heavily on ships to bring goods from the U.S. mainland to its ports. A 2012 report by two University of Puerto Rico economists concluded that the policy translated into a $537 million hit to the island’s economy in 2010, and recommended the statute be phased out. Discussion of the Jones Act comes after Padilla shocked bondholders last week by saying he wants to restructure the huge debt and postpone bond payments, after a nearly decadelong recession characterized by high unemployment. What part the Jones Act has played in leading to Puerto Rico’s current fiscal crisis is hotly debated. Shipping companies say the island has benefited from years of reliable service. Critics say it has unfairly raised prices to the detriment of Puerto Rican businesses and people. “It is unfortunate that the Jones Act is being used as one excuse for the financial crisis, which was brought about by too much publicsector borrowing and spending,” said Mark Miller, an official with Crowley Maritime Corp, a major shipping company servicing Puerto Rico. (Graphic on Puerto Rico's Jones Act effect link. reuters. com/kef25w)Crowley, along with Trailer Bridge Inc, Sea Star Line LLC and National Shipping of America, is responsible for most of the shipments from U.S. states to Puerto Rico. Trailer Bridge, Sea Star Line, and National Shipping of America did not respond to a request for comment. The American Maritime Partnership (AMP), the powerful lobby group for the U.S. shipping industry, attacked a separate report released on June 29 by former IMF economists, which was requested by Padilla’s administration and which found that the Jones Act was hurting Puerto Rico’s economy. The report found that the price of imports from U.S. states was at least double that in neighboring islands like the U.S. Virgin Island, which is not covered by the act. Progrowth reforms like a cut in transportation costs through a Jones Act waiver are needed to restore competitiveness and help Puerto Rico out of its financial pit, the report said. U.S. shipping interests disagree. “The statements about the Jones Act in the (former IMF economists’) report are overly simplistic, completely onesided, and just plain wrong,” said Mark Ruge, counsel to AMP. He pointed to a 2013 report by the Government Accountability Office (GAO) which said there are too many factors at play to estimate the economic impact of the Jones Act on prices in Puerto Rico. While shippers doing business in Puerto Rico reported that freight rates are often, but not always, lower for foreign carriers, the GAO said it was unclear what impact modifying the Jones Act would have on the economy. LONG SHOTPuerto Rico is unlikely to win an exemption, which are usually only granted by the Department of Homeland Security during national emergencies, like Hurricanes Sandy and Katrina, when fuel and other supplies are desperately needed. An exemption could have a substantial impact on the U.S. territory, which in 2013 imported $45 billion and exported $62 billion in goods, according to the Government Development Bank of Puerto Rico. Opponents of the act have some powerful allies, including oil companies, which argue that there aren’t enough U.S. built ships available, leading to expensive bottlenecks. “It’s inefficient and it distorts the market,” said David Hackett, president of Stillwater Associates, a transportation energy consulting company. “It makes life more expensive for people living on islands like Puerto Rico, Guam, Hawaii and those in Alaska. ”Hackett notes that the U.S. East Coast imports 500,000 barrels of gasoline a day from overseas while the Gulf Coast exports nearly that same amount to foreign buyers. A primary reason the Gulf Coast does not simply send its gasoline to the East Coast is because of the Jones Act, which makes it prohibitively expensive to move the freight. Another prominent Jones Act opponent is Sen. John McCain, who has offered legislation on the topic in the past that failed to gain traction. He has called AMP “as powerful as anybody or any organization I have run up against in my political career. ”The Jones Act was first adopted in 1920 to ensure that U.S. merchant marine ships remained capable of serving military needs in the event of war or national emergency and to ensure a strong domestic maritime industry. AMP still touts the act as critical to national security and says that without it, the United States would be dependent on foreignowned and flagged vessels, leaving it shorthanded in the event of a crisis. U.S. presidents from Ronald Reagan to Barack Obama have endorsed it as important to national security. Jones Act supporters say it promotes jobs in domestic shipbuilding. It has wide support in Congress because workers in all 50 U.S. states make components for the vessels. Congress reaffirmed its support for the Jones Act last year when it passed overwhelmingly as part of the Defense Authorization Act. Pedro Pierluisi, Puerto Rico’s resident commissioner in the U.S. Congress, introduced a bill in July 2013 for the U.S. territory to receive an exemption from the Jones Act, but he is skeptical of its chances. “To say this legislation faces political headwinds in Washington is a serious understatement,” he said.",https://www.reuters.com/article/us-usa-puertorico-shipping-idUSKCN0PJ2TF20150709,Reuters,Neutral
S&P downgrades Puerto Rico debt to 'CCC+' from 'B',Reuters Staff,4/24/15,"Standard & Poor’s said on Friday it had downgraded Puerto Rico’s general obligation debt even further into junk territory, from a B rating down to a CCC plus grade. The grading means the ratings agency now grades the U.S. commonwealth’s debt rating four notches above the lowest possible grade of “default. ”In February S&P downgraded Puerto Rico’s general obligation debt by three notches, where its debt rating was already headed into junk territory. The latest downgrade was based on the view that the U.S. commonwealth’s access to markets has further weakened, and that political problems, particularly a lack of consensus on elements of the 2016 budget, could further worsen fiscal pressure on the territory. “We base our downgrade. . . on our view that the commonwealth’s market access prospects have further weakened and Puerto Rico’s ability to meet its financial commitments is increasingly tied to the business, financial and economic conditions on the island. Absent improvement in those conditions, we believe debt and other financial commitments will be unsustainable,” S&P said in a statement. (Reporting by Tim Reid; Editing by David Gregorio)Our Standards: The Thomson  Trust Principles.",https://www.reuters.com/article/usa-puertorico-sp-idUSL1N0XM01I20150425,Reuters,Neutral
